2018-11-09,349.0000,354.0000,345.2300,350.5100,5098846
2018-11-08,348.5000,357.5755,348.4400,351.4000,7090674
2018-11-07,343.3400,351.1800,340.8000,348.1600,7374522
2018-11-06,339.0700,348.8000,336.0900,341.0600,6762889
2018-11-05,340.5000,343.9550,330.1400,341.4000,7831048
2018-11-02,343.7400,349.2000,340.9100,346.4100,7807971
2018-11-01,338.2600,347.8400,334.7250,344.2800,8000132
2018-10-31,332.5400,342.0000,329.1000,337.3200,7624348
2018-10-30,328.3900,337.8999,322.2600,329.9000,9126704
2018-10-29,337.4700,347.1600,326.5000,334.8500,14486027
2018-10-26,308.2500,339.9000,306.6500,330.9000,27425520
2018-10-25,317.2200,321.0000,301.0100,314.8600,20840724
2018-10-24,301.0500,304.4400,285.7300,288.5000,20058258
2018-10-23,263.8700,297.9300,262.1000,294.1400,19027753
2018-10-22,260.6800,261.8600,252.5900,260.9500,5600260
2018-10-19,267.3900,269.6600,253.5000,260.0000,9375549
2018-10-18,269.2900,271.0000,263.0000,263.9100,5421184
2018-10-17,282.4000,282.7000,265.8032,271.7800,8655542
2018-10-16,265.7000,277.3750,262.2400,276.5900,9526401
2018-10-15,259.0600,263.2800,254.5367,259.5900,6199965
2018-10-12,261.0000,261.9900,252.0100,258.7800,7201404
2018-10-11,257.5300,262.2500,249.0300,252.2300,8167738
2018-10-10,264.6100,265.5100,247.7700,256.8800,12815278
2018-10-09,255.2500,266.7700,253.3000,262.8000,12060574
2018-10-08,264.5200,267.7599,249.0000,250.5600,13472653
2018-10-05,274.6500,274.8800,260.0000,261.9500,17944537
2018-10-04,293.9500,294.0000,277.6700,281.8300,9814212
2018-10-03,303.3300,304.6000,291.5700,294.8000,7994988
2018-10-02,313.9500,316.8400,299.1500,301.0200,11743511
2018-10-01,305.7700,311.4400,301.0500,310.7000,21777597
2018-09-28,270.2600,278.0000,260.5600,264.7700,33649700
2018-09-27,312.9000,314.9600,306.9100,307.5200,8509084
2018-09-26,301.9100,313.8900,301.1093,309.5800,7843216
2018-09-25,300.0000,304.6000,296.5000,300.9900,4481729
2018-09-24,298.4800,302.9993,293.5800,299.6800,4842961
2018-09-21,297.7000,300.5800,295.3700,299.1000,5050478
2018-09-20,303.5600,305.9800,293.3300,298.3300,7349422
2018-09-19,280.5100,300.0000,280.5000,299.0200,8294917
2018-09-18,296.6900,302.6400,275.5000,284.9600,16547522
2018-09-17,290.0400,300.8700,288.1300,294.8400,6887577
2018-09-14,288.7600,297.3256,286.5200,295.2000,6765612
2018-09-13,288.0200,295.0000,285.1800,289.4600,6340336
2018-09-12,281.4400,292.5000,278.6463,290.5400,10015427
2018-09-11,279.4700,282.0000,273.5500,279.4400,9169989
2018-09-10,273.2600,286.0300,271.0000,285.5000,14283528
2018-09-07,260.1000,268.3500,252.2548,263.2400,22491931
2018-09-06,284.8000,291.1700,278.8800,280.9500,7480760
2018-09-05,285.0500,286.7800,277.1800,280.7400,7720821
2018-09-04,296.9400,298.1900,288.0000,288.9500,8350469
2018-08-31,302.0000,305.3082,298.6000,301.6600,5375104
2018-08-30,302.2600,304.6000,297.7200,303.1500,7216706
2018-08-29,310.2700,311.8500,303.6900,305.0100,7447392
2018-08-28,318.4100,318.8800,311.1900,311.8600,7649091
2018-08-27,318.0000,322.4350,308.8100,319.2700,13079288
2018-08-24,320.7000,323.8500,319.4000,322.8200,3602564
2018-08-23,319.1400,327.3200,318.1000,320.1000,5147286
2018-08-22,320.8700,323.8800,314.6700,321.6400,5945955
2018-08-21,310.6100,324.7900,309.0000,321.9000,13172230
2018-08-20,291.7035,308.5000,288.2000,308.4400,17402335
2018-08-17,323.5000,326.7700,303.5300,305.5000,18958612
2018-08-16,339.9100,342.2800,333.8200,335.4500,6064033
2018-08-15,341.9059,344.4900,332.1400,338.6900,9101258
2018-08-14,358.4500,359.1995,347.1000,347.6400,6986427
2018-08-13,361.1300,363.1900,349.0200,356.4100,10463881
2018-08-10,354.0000,360.0000,346.0000,355.4900,11552044
2018-08-09,365.5500,367.0100,345.7300,352.4500,17183811
2018-08-08,369.0900,382.6400,367.1200,370.3400,24571163
2018-08-07,343.8400,387.4600,339.1501,379.5700,30875768
2018-08-06,345.4600,354.9800,341.8200,341.9900,8564331
2018-08-03,347.8100,355.0000,342.5300,348.1700,13656486
2018-08-02,328.4400,349.9900,323.1600,349.5400,23214962
2018-08-01,297.9900,303.0000,293.0000,300.8400,10129430
2018-07-31,292.2500,298.3200,289.0700,298.1400,5076916
2018-07-30,295.9000,296.1000,286.1300,290.1700,6814072
2018-07-27,307.2500,307.6933,295.3404,297.1800,5703326
2018-07-26,304.8500,310.7000,303.6411,306.6500,4630522
2018-07-25,296.7400,309.6200,294.5025,308.7400,7094180
2018-07-24,304.4209,307.7171,292.5452,297.4300,9590784
2018-07-23,301.8400,305.5000,292.8601,303.2000,10992947
2018-07-20,321.2300,323.2400,311.7093,313.5800,5166547
2018-07-19,316.3300,323.5400,314.0100,320.2300,5915345
2018-07-18,325.0000,325.5000,316.2500,323.8500,5624211
2018-07-17,308.8100,324.7400,308.5000,322.6900,6996232
2018-07-16,311.7100,315.1600,306.2500,310.1000,7818655
2018-07-13,315.5800,319.5849,309.2500,318.8700,5875770
2018-07-12,321.4300,323.2300,312.7700,316.7100,5721166
2018-07-11,315.8000,321.9400,315.0700,318.9600,4884076
2018-07-10,324.5600,327.6771,319.2000,322.4700,9471498
2018-07-09,311.9900,318.5200,308.0000,318.5100,7596753
2018-07-06,304.9545,312.0700,302.0000,308.9000,8865451
2018-07-05,313.7600,314.3900,296.2200,309.1600,17476374
2018-07-03,331.7500,332.4900,309.6900,310.8600,12282638
2018-07-02,360.0700,364.7800,329.8500,335.0700,18759765
2018-06-29,353.3300,353.8600,342.4100,342.9500,6492396
2018-06-28,348.6600,357.0200,346.1100,349.9300,8398005
2018-06-27,345.0000,350.7900,339.5000,344.5000,8333727
2018-06-26,336.0540,343.5500,325.7990,342.0000,7452487
2018-06-25,330.1200,338.4700,327.5000,333.0100,6931304
2018-06-22,351.5400,352.2500,332.0000,333.6300,10266059
2018-06-21,362.0000,366.2139,346.2700,347.5100,7967145
